,yr_released,report_year,race_ethnicity,age_released,crime_class,crime_type,crime_subtype,release_type,super_dist,recidivist,target_pop,sex,felony
9669,2012,2015,White,1,C Felony,Drug,Trafficking,Discharged – End of Sentence,unknown,0,0,1,True
9670,2012,2015,Black,3,D Felony,Drug,Drug Possession,Parole,8JD,0,1,0,True
9671,2012,2015,Black,1,Aggravated Misdemeanor,Public Order,Prostitution/Pimping,Discharged – End of Sentence,unknown,1,0,1,False
9672,2012,2015,White,1,D Felony,Drug,Trafficking,Parole,5JD,0,1,0,True
9673,2012,2015,White,1,D Felony,Drug,Trafficking,Parole,5JD,0,1,0,True
9674,2012,2015,White,1,D Felony,Drug,Trafficking,Parole,5JD,0,1,0,True
9675,2012,2015,White,1,D Felony,Drug,Trafficking,Parole,5JD,0,1,0,True
9676,2012,2015,White,1,D Felony,Drug,Trafficking,Parole,5JD,0,1,0,True
9677,2012,2015,White,1,D Felony,Drug,Trafficking,Parole,5JD,0,1,0,True
9678,2012,2015,White,1,D Felony,Drug,Trafficking,Parole,5JD,0,1,0,True
9679,2012,2015,White,1,D Felony,Drug,Trafficking,Parole,5JD,0,1,0,True
9680,2012,2015,White,1,D Felony,Drug,Trafficking,Parole,5JD,0,1,0,True
9681,2012,2015,White,3,C Felony,Violent,Assault,Parole,5JD,0,1,0,True
9682,2012,2015,White,1,Aggravated Misdemeanor,Drug,Drug Possession,Discharged – End of Sentence,unknown,1,0,0,False
9683,2012,2015,White,2,D Felony,Public Order,OWI,Discharged – End of Sentence,unknown,0,0,0,True
9684,2012,2015,White,2,D Felony,Public Order,OWI,Discharged – End of Sentence,unknown,0,0,0,True
9685,2012,2015,White,2,D Felony,Public Order,OWI,Discharged – End of Sentence,unknown,0,0,0,True
9686,2012,2015,White,2,D Felony,Public Order,OWI,Discharged – End of Sentence,unknown,0,0,0,True
9687,2012,2015,White,2,D Felony,Public Order,OWI,Discharged – End of Sentence,unknown,0,0,0,True
9688,2012,2015,White,2,D Felony,Public Order,OWI,Discharged – End of Sentence,unknown,0,0,0,True
9689,2012,2015,White,2,D Felony,Public Order,OWI,Discharged – End of Sentence,unknown,0,0,0,True
9690,2012,2015,White,2,D Felony,Public Order,OWI,Discharged – End of Sentence,unknown,0,0,0,True
9691,2012,2015,White,2,D Felony,Public Order,OWI,Discharged – End of Sentence,unknown,0,0,0,True
9692,2012,2015,White,2,D Felony,Public Order,OWI,Discharged – End of Sentence,unknown,0,0,0,True
9693,2012,2015,White,2,D Felony,Public Order,OWI,Discharged – End of Sentence,unknown,0,0,0,True
9694,2012,2015,White,2,D Felony,Public Order,OWI,Discharged – End of Sentence,unknown,0,0,0,True
9695,2012,2015,White,2,D Felony,Public Order,OWI,Discharged – End of Sentence,unknown,0,0,0,True
9696,2012,2015,White,1,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,6JD,0,1,0,True
9697,2012,2015,White,0,Aggravated Misdemeanor,Violent,Sex,Special Sentence,5JD,1,1,0,False
9698,2012,2015,White,2,D Felony,Drug,Drug Possession,Parole,2JD,0,1,0,True
9699,2012,2015,White,2,D Felony,Drug,Drug Possession,Parole,2JD,0,1,0,True
9700,2012,2015,White,1,D Felony,Drug,Drug Possession,Parole,4JD,1,1,0,True
9701,2012,2015,White,1,Aggravated Misdemeanor,Public Order,Traffic,Parole,2JD,0,1,0,False
9702,2012,2015,White,1,Aggravated Misdemeanor,Public Order,Traffic,Parole,2JD,0,1,0,False
9703,2012,2015,White,0,D Felony,Property,Burglary,Parole,6JD,1,1,0,True
9704,2012,2015,White,2,D Felony,Property,Burglary,Parole,5JD,0,1,1,True
9705,2012,2015,White,3,Felony - Enhancement to Original Penalty,Public Order,OWI,Parole,3JD,0,1,1,True
9706,2012,2015,Hispanic,1,B Felony,Drug,Trafficking,Parole,1JD,1,1,0,True
9707,2012,2015,White,0,Aggravated Misdemeanor,Public Order,Sex Offender Registry/Residency,Discharged – End of Sentence,unknown,1,0,0,False
9708,2012,2015,White,1,D Felony,Property,Theft,Discharged – End of Sentence,unknown,1,0,0,True
9709,2012,2015,Black,0,D Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
9710,2012,2015,Black,0,D Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
9711,2012,2015,Black,0,C Felony,Drug,Trafficking,Parole,5JD,1,1,0,True
9712,2012,2015,Hispanic,1,D Felony,Violent,Assault,Parole,ISC,0,0,0,True
9713,2012,2015,Hispanic,1,D Felony,Violent,Assault,Parole,ISC,0,0,0,True
9714,2012,2015,Hispanic,1,D Felony,Violent,Assault,Parole,ISC,0,0,0,True
9715,2012,2015,White,1,C Felony,Violent,Sex,Special Sentence,1JD,0,1,0,True
9716,2012,2015,White,1,C Felony,Violent,Sex,Special Sentence,1JD,0,1,0,True
9717,2012,2015,White,1,C Felony,Violent,Sex,Special Sentence,1JD,0,1,0,True
9719,2012,2015,White,0,D Felony,Property,Forgery/Fraud,Parole,2JD,0,1,0,True
9720,2012,2015,White,0,Aggravated Misdemeanor,Violent,Sex,Special Sentence,6JD,0,1,0,False
9721,2012,2015,White,1,C Felony,Violent,Robbery,Parole,ISC,1,1,0,True
9722,2012,2015,White,1,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,1,1,1,True
9723,2012,2015,White,2,D Felony,Violent,Sex,Special Sentence,5JD,0,0,0,True
9724,2012,2015,White,1,D Felony,Property,Burglary,Parole,1JD,0,1,0,True
9725,2012,2015,White,1,D Felony,Property,Burglary,Parole,1JD,0,1,0,True
9726,2012,2015,White,1,D Felony,Property,Burglary,Parole,1JD,0,1,0,True
9727,2012,2015,White,1,D Felony,Property,Burglary,Parole,1JD,0,1,0,True
9728,2012,2015,White,1,D Felony,Property,Burglary,Parole,1JD,0,1,0,True
9729,2012,2015,Black,3,D Felony,Other,Other Criminal,Discharged – End of Sentence,unknown,0,0,0,True
9730,2012,2015,White,1,C Felony,Violent,Sex,Discharged – End of Sentence,unknown,1,0,0,True
9731,2012,2015,White,2,C Felony,Violent,Robbery,Parole,5JD,0,1,0,True
9732,2012,2015,Black,2,Aggravated Misdemeanor,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,False
9733,2012,2015,Black,2,Aggravated Misdemeanor,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,False
9734,2012,2015,White,1,D Felony,Property,Forgery/Fraud,Parole,1JD,1,1,0,True
9735,2012,2015,White,2,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,0,0,0,True
9736,2012,2015,White,2,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,0,0,0,True
9737,2012,2015,White,2,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,0,0,0,True
9738,2012,2015,White,2,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,0,0,0,True
9739,2012,2015,White,2,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,0,0,0,True
9740,2012,2015,White,2,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,0,0,0,True
9741,2012,2015,Hispanic,3,D Felony,Drug,Other Drug,Parole,ISC,0,1,0,True
9742,2012,2015,White,0,D Felony,Property,Theft,Parole,5JD,1,1,1,True
9743,2012,2015,White,1,D Felony,Drug,Drug Possession,Parole,5JD,1,1,0,True
9744,2012,2015,White,0,C Felony,Drug,Trafficking,Parole,5JD,1,1,0,True
9745,2012,2015,White,2,D Felony,Violent,Assault,Parole,2JD,1,1,0,True
9746,2012,2015,White,0,C Felony,Drug,Trafficking,Parole,3JD,1,1,0,True
9747,2012,2015,White,4,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,0,0,0,True
9748,2012,2015,White,4,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,0,0,0,True
9749,2012,2015,White,4,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,0,0,0,True
9750,2012,2015,White,2,Felony - Enhancement to Original Penalty,Property,Forgery/Fraud,Parole,ISC,0,1,0,True
9751,2012,2015,White,2,C Felony,Drug,Trafficking,Parole,2JD,1,1,0,True
9752,2012,2015,White,2,D Felony,Property,Theft,Parole,5JD,0,0,0,True
9753,2012,2015,Black,1,D Felony,Public Order,OWI,Parole,1JD,1,1,0,True
9754,2012,2015,White,3,Aggravated Misdemeanor,Property,Theft,Discharged – End of Sentence,unknown,0,0,1,False
9755,2012,2015,White,2,D Felony,Drug,Drug Possession,Parole,5JD,0,1,1,True
9756,2012,2015,White,2,D Felony,Drug,Drug Possession,Parole,5JD,0,1,1,True
9757,2012,2015,White,2,D Felony,Drug,Drug Possession,Parole,5JD,0,1,1,True
9759,2012,2015,White,3,Aggravated Misdemeanor,Other,Special Sentence Revocation,Special Sentence,3JD,0,1,0,False
9760,2012,2015,Black,0,C Felony,Drug,Trafficking,Discharged – End of Sentence,unknown,1,0,0,True
9761,2012,2015,White,4,B Felony,Drug,Trafficking,Parole,5JD,0,0,0,True
9762,2012,2015,White,3,D Felony,Public Order,OWI,Parole,7JD,0,1,0,True
9763,2012,2015,White,3,D Felony,Public Order,OWI,Parole,7JD,0,1,0,True
9764,2012,2015,Black,2,Aggravated Misdemeanor,Property,Theft,Parole,2JD,0,1,0,False
9765,2012,2015,Black,2,B Felony,Violent,Other Violent,Discharged – End of Sentence,unknown,0,0,0,True
9766,2012,2015,Black,3,D Felony,Property,Theft,Parole,5JD,0,1,0,True
9767,2012,2015,Black,0,C Felony,Drug,Trafficking,Discharged – End of Sentence,unknown,0,0,0,True
9768,2012,2015,Black,0,C Felony,Drug,Trafficking,Discharged – End of Sentence,unknown,0,0,0,True
9769,2012,2015,Black,0,C Felony,Drug,Trafficking,Discharged – End of Sentence,unknown,0,0,0,True
9770,2012,2015,Black,0,C Felony,Drug,Trafficking,Discharged – End of Sentence,unknown,0,0,0,True
9771,2012,2015,Black,0,C Felony,Drug,Trafficking,Discharged – End of Sentence,unknown,0,0,0,True
9772,2012,2015,White,2,C Felony,Drug,Trafficking,Parole,3JD,1,1,0,True
9773,2012,2015,American Native,1,D Felony,Property,Burglary,Discharged – End of Sentence,unknown,0,0,0,True
9774,2012,2015,American Native,1,D Felony,Property,Burglary,Discharged – End of Sentence,unknown,0,0,0,True
9775,2012,2015,American Native,1,D Felony,Property,Burglary,Discharged – End of Sentence,unknown,0,0,0,True
9776,2012,2015,White,4,Aggravated Misdemeanor,Public Order,Alcohol,Parole,5JD,0,1,1,False
9777,2012,2015,White,3,C Felony,Drug,Trafficking,Parole,2JD,1,1,0,True
9778,2012,2015,Black,1,C Felony,Drug,Trafficking,Parole,2JD,0,0,0,True
9779,2012,2015,White,1,Aggravated Misdemeanor,Property,Burglary,Parole,5JD,1,1,0,False
9780,2012,2015,White,0,Aggravated Misdemeanor,Drug,Other Drug,Parole,4JD,1,1,0,False
9781,2012,2015,White,0,Aggravated Misdemeanor,Violent,Sex,Special Sentence,1JD,1,1,0,False
9782,2012,2015,Black,2,B Felony,Violent,Murder/Manslaughter,Parole,5JD,0,1,0,True
9783,2012,2015,White,1,D Felony,Property,Forgery/Fraud,Parole,3JD,0,1,1,True
9784,2012,2015,White,3,B Felony,Drug,Trafficking,Parole,3JD,1,1,0,True
9785,2012,2015,White,0,D Felony,Public Order,OWI,Parole,2JD,1,1,0,True
9786,2012,2015,White,0,D Felony,Drug,Trafficking,Parole,8JD,1,1,0,True
9787,2012,2015,Hispanic,1,B Felony,Violent,Other Violent,Parole,5JD,1,1,0,True
9788,2012,2015,Black,2,Aggravated Misdemeanor,Public Order,Sex Offender Registry/Residency,Discharged – End of Sentence,unknown,0,0,0,False
9789,2012,2015,Black,3,Aggravated Misdemeanor,Drug,Drug Possession,Discharged – End of Sentence,unknown,1,0,0,False
9790,2012,2015,White,0,D Felony,Property,Theft,Parole,1JD,1,1,0,True
9791,2012,2015,Asian or Pacific Islander,1,D Felony,Property,Vandalism,Discharged – End of Sentence,unknown,1,0,0,True
9792,2012,2015,White,4,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,1,1,0,True
9793,2012,2015,White,1,B Felony,Violent,Robbery,Parole,2JD,1,1,1,True
9794,2012,2015,White,1,D Felony,Violent,Sex,Special Sentence,2JD,1,1,0,True
9795,2012,2015,White,0,D Felony,Drug,Trafficking,Discharged – End of Sentence,unknown,1,0,0,True
9796,2012,2015,White,1,C Felony,Property,Burglary,Parole,7JD,1,1,0,True
9797,2012,2015,White,4,B Felony,Violent,Other Violent,Parole,ISC,0,1,0,True
9798,2012,2015,White,2,Aggravated Misdemeanor,Drug,Drug Possession,Discharged – End of Sentence,unknown,1,0,1,False
9799,2012,2015,Black,1,C Felony,Property,Vandalism,Parole,5JD,0,1,0,True
9800,2012,2015,Black,2,Aggravated Misdemeanor,Public Order,Alcohol,Discharged – End of Sentence,unknown,0,0,0,False
9801,2012,2015,Black,2,Aggravated Misdemeanor,Public Order,Alcohol,Discharged – End of Sentence,unknown,0,0,0,False
9802,2012,2015,White,2,Aggravated Misdemeanor,Violent,Assault,Parole,7JD,0,1,0,False
9803,2012,2015,Hispanic,0,Aggravated Misdemeanor,Property,Forgery/Fraud,Parole,2JD,1,1,1,False
9804,2012,2015,White,2,Felony - Enhancement to Original Penalty,Public Order,OWI,Parole,8JD,1,1,0,True
9805,2012,2015,Black,1,C Felony,Drug,Trafficking,Parole,7JD,0,1,1,True
9806,2012,2015,Black,1,C Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
9807,2012,2015,Black,1,C Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
9808,2012,2015,Black,1,C Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
9809,2012,2015,White,3,D Felony,Property,Forgery/Fraud,Parole,5JD,0,1,0,True
9810,2012,2015,White,3,D Felony,Property,Forgery/Fraud,Parole,5JD,0,1,0,True
9811,2012,2015,White,3,D Felony,Property,Forgery/Fraud,Parole,5JD,0,1,0,True
9812,2012,2015,White,0,D Felony,Property,Burglary,Discharged – End of Sentence,unknown,1,0,0,True
9813,2012,2015,White,2,D Felony,Drug,Trafficking,Parole,6JD,0,1,1,True
9814,2012,2015,Black,1,C Felony,Drug,Trafficking,Parole,2JD,1,1,1,True
9816,2012,2015,White,0,D Felony,Violent,Assault,Parole,5JD,1,1,0,True
9817,2012,2015,Black,2,B Felony,Drug,Trafficking,Parole,5JD,1,1,0,True
9818,2012,2015,Black,1,C Felony,Drug,Trafficking,Parole,5JD,1,1,0,True
9819,2012,2015,White,3,D Felony,Property,Theft,Parole,5JD,0,1,1,True
9820,2012,2015,White,0,C Felony,Drug,Trafficking,Parole,5JD,1,1,1,True
9821,2012,2015,American Native,2,D Felony,Public Order,OWI,Parole,2JD,0,1,0,True
9822,2012,2015,White,1,D Felony,Violent,Assault,Parole,ISC,0,0,0,True
9823,2012,2015,White,0,D Felony,Public Order,OWI,Parole,ISC,0,1,1,True
9824,2012,2015,White,3,C Felony,Drug,Trafficking,Parole,2JD,0,1,0,True
9825,2012,2015,White,3,C Felony,Drug,Trafficking,Parole,2JD,0,1,0,True
9826,2012,2015,White,3,C Felony,Drug,Trafficking,Parole,2JD,0,1,0,True
9827,2012,2015,White,3,C Felony,Drug,Trafficking,Parole,2JD,0,1,0,True
9828,2012,2015,Black,4,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,0,0,0,False
9829,2012,2015,Black,2,D Felony,Drug,Drug Possession,Parole,5JD,1,1,0,True
9830,2012,2015,Black,4,D Felony,Drug,Drug Possession,Parole,1JD,0,1,0,True
9831,2012,2015,Hispanic,3,D Felony,Public Order,OWI,Parole,ISC,0,0,0,True
9832,2012,2015,Hispanic,3,D Felony,Public Order,OWI,Parole,ISC,0,0,0,True
9833,2012,2015,White,0,D Felony,Violent,Assault,Parole,8JD,1,1,0,True
9834,2012,2015,Hispanic,2,Aggravated Misdemeanor,Drug,Drug Possession,Discharged – End of Sentence,unknown,1,0,0,False
9835,2012,2015,Hispanic,0,C Felony,Property,Theft,Parole,1JD,1,1,0,True
9836,2012,2015,Black,3,C Felony,Violent,Sex,Discharged – End of Sentence,unknown,0,0,0,True
9837,2012,2015,White,3,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,1,1,0,True
9838,2012,2015,White,2,D Felony,Public Order,Sex Offender Registry/Residency,Discharged – End of Sentence,unknown,0,0,0,True
9839,2012,2015,White,2,D Felony,Public Order,Sex Offender Registry/Residency,Discharged – End of Sentence,unknown,0,0,0,True
9840,2012,2015,White,2,D Felony,Public Order,Sex Offender Registry/Residency,Discharged – End of Sentence,unknown,0,0,0,True
9841,2012,2015,Black,0,C Felony,Property,Theft,Parole,5JD,0,1,1,True
9842,2012,2015,Black,1,C Felony,Property,Theft,Parole,ISC,1,1,0,True
9843,2012,2015,White,1,D Felony,Drug,Trafficking,Parole,2JD,0,1,0,True
9844,2012,2015,White,1,D Felony,Drug,Trafficking,Parole,2JD,0,1,0,True
9845,2012,2015,White,1,D Felony,Drug,Trafficking,Parole,2JD,0,1,0,True
9846,2012,2015,Hispanic,2,D Felony,Public Order,OWI,Parole,7JD,0,1,0,True
9847,2012,2015,Black,0,Aggravated Misdemeanor,Public Order,Traffic,Parole,5JD,1,1,1,False
9848,2012,2015,Black,4,D Felony,Public Order,OWI,Parole,5JD,1,1,0,True
9851,2012,2015,White,0,Aggravated Misdemeanor,Property,Theft,Parole,1JD,1,1,0,False
9852,2012,2015,White,1,Aggravated Misdemeanor,Public Order,OWI,Parole,5JD,0,1,0,False
9853,2012,2015,American Native,1,C Felony,Property,Burglary,Parole,6JD,1,1,0,True
9854,2012,2015,White,3,Serious Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,1,0,0,False
9855,2012,2015,Black,3,C Felony,Property,Theft,Parole,ISC,0,1,0,True
9856,2012,2015,White,2,C Felony,Drug,Trafficking,Parole,8JD,0,1,1,True
9857,2012,2015,White,1,D Felony,Property,Theft,Parole,5JD,1,1,0,True
9858,2012,2015,Black,1,Aggravated Misdemeanor,Property,Forgery/Fraud,Parole,2JD,1,1,1,False
9859,2012,2015,White,2,D Felony,Public Order,OWI,Parole,3JD,1,1,0,True
9860,2012,2015,White,0,C Felony,Drug,Trafficking,Parole,5JD,1,1,0,True
9861,2012,2015,White,3,C Felony,Drug,Trafficking,Parole,5JD,1,1,0,True
9862,2012,2015,Black,2,D Felony,Property,Forgery/Fraud,Parole,7JD,0,1,0,True
9863,2012,2015,Black,1,Aggravated Misdemeanor,Property,Burglary,Discharged – End of Sentence,unknown,0,0,0,False
9864,2012,2015,White,2,D Felony,Public Order,OWI,Discharged – End of Sentence,unknown,1,0,0,True
9865,2012,2015,White,2,C Felony,Property,Burglary,Parole,8JD,0,0,1,True
9866,2012,2015,White,1,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,1,1,0,True
9867,2012,2015,Hispanic,1,D Felony,Property,Vandalism,Discharged – End of Sentence,unknown,0,0,0,True
9868,2012,2015,White,2,B Felony,Drug,Trafficking,Parole,4JD,1,1,0,True
9869,2012,2015,Black,2,D Felony,Violent,Assault,Parole,1JD,0,1,0,True
9870,2012,2015,Black,2,D Felony,Violent,Assault,Parole,1JD,0,1,0,True
9871,2012,2015,Hispanic,0,Aggravated Misdemeanor,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,False
9872,2012,2015,Hispanic,0,D Felony,Property,Vandalism,Discharged – End of Sentence,unknown,1,0,0,True
9873,2012,2015,White,2,D Felony,Property,Burglary,Discharged – End of Sentence,unknown,1,0,0,True
9874,2012,2015,White,1,C Felony,Violent,Sex,Special Sentence,2JD,1,1,0,True
9875,2012,2015,Black,0,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,6JD,1,1,0,True
9876,2012,2015,White,1,Aggravated Misdemeanor,Violent,Sex,Discharged – End of Sentence,unknown,0,0,0,False
9877,2012,2015,White,4,D Felony,Property,Theft,Parole,7JD,0,1,0,True
9878,2012,2015,Hispanic,0,C Felony,Violent,Assault,Discharged – End of Sentence,unknown,0,0,0,True
9879,2012,2015,White,4,B Felony,Violent,Murder/Manslaughter,Parole,ISC,0,1,0,True
9880,2012,2015,Black,2,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,unknown,0,0,0,True
9881,2012,2015,Hispanic,1,D Felony,Drug,Other Drug,Discharged – End of Sentence,unknown,1,0,0,True
9882,2012,2015,White,1,D Felony,Property,Burglary,Parole,3JD,0,1,0,True
9883,2012,2015,Black,1,B Felony,Violent,Other Violent,Parole,1JD,0,1,0,True
9884,2012,2015,Black,3,C Felony,Property,Theft,Discharged – End of Sentence,unknown,1,0,0,True
9885,2012,2015,Black,4,Aggravated Misdemeanor,Property,Forgery/Fraud,Discharged – End of Sentence,unknown,0,0,0,False
9886,2012,2015,White,1,D Felony,Drug,Drug Possession,Discharged – End of Sentence,unknown,1,0,0,True
9887,2012,2015,White,3,Aggravated Misdemeanor,Public Order,Weapons,Parole,5JD,0,1,0,False
9888,2012,2015,Black,1,Felony - Enhancement to Original Penalty,Drug,Trafficking,Special Sentence,1JD,1,1,0,True
9889,2012,2015,Black,1,C Felony,Property,Theft,Parole,7JD,1,1,0,True
9890,2012,2015,White,2,Serious Misdemeanor,Public Order,Alcohol,Parole,5JD,0,1,0,False
9891,2012,2015,White,4,Aggravated Misdemeanor,Violent,Assault,Parole,7JD,0,1,1,False
9892,2012,2015,White,2,C Felony,Drug,Trafficking,Discharged – End of Sentence,unknown,1,0,0,True
9893,2012,2015,White,4,Felony - Enhancement to Original Penalty,Public Order,Weapons,Discharged – End of Sentence,unknown,0,0,0,True
9895,2012,2015,Hispanic,1,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,1,0,0,True
9896,2012,2015,Black,0,C Felony,Property,Burglary,Parole,ISC,1,1,0,True
9897,2012,2015,White,0,C Felony,Property,Burglary,Parole,8JD,0,1,0,True
9898,2012,2015,White,2,C Felony,Drug,Trafficking,Parole,5JD,1,1,0,True
9899,2012,2015,Black,0,D Felony,Property,Burglary,Parole,1JD,1,0,0,True
9901,2012,2015,White,0,C Felony,Violent,Murder/Manslaughter,Parole,4JD,1,1,0,True
9902,2012,2015,White,1,D Felony,Public Order,Traffic,Discharged – End of Sentence,unknown,1,0,0,True
9903,2012,2015,White,1,C Felony,Violent,Assault,Parole,6JD,1,1,0,True
9904,2012,2015,White,2,B Felony,Violent,Sex,Discharged – End of Sentence,unknown,1,0,0,True
9905,2012,2015,Black,1,D Felony,Drug,Trafficking,Parole,ISC,0,1,0,True
9906,2012,2015,Black,1,D Felony,Drug,Trafficking,Parole,ISC,0,1,0,True
9907,2012,2015,Black,1,D Felony,Drug,Trafficking,Parole,ISC,0,1,0,True
9908,2012,2015,White,1,C Felony,Violent,Sex,Parole,2JD,0,1,0,True
